
!AIVDM,1,1,,B,33eO:60sPb`dPS<AuPUH6EU:80v1,0*63

!AIVDM,1,1,,A,B69`AKP0BR;<s0TO:MBrbEB3QP06,0*38

!AIVDM,1,1,,B,B6:VbVP002;7104NgKQ1?wjRP4bH,0*6E

!AIVDM,1,1,,A,169ikAhP0i`e?`0AqwcT:Ow:28Et,0*23

!AIVDM,1,1,,A,177k4L001;`e7JdAs9mTfSm<2D<6,0*38

!AIVDM,1,1,,A,16:abc@k00`dvGLAuN@h0?w@40Gj,0*6A

!AIVDM,1,1,,B,16:>8h0P008ck6tB0Kf5Dgw800Se,0*54

!AIVDO,1,1,,,16;31B50008dtbLAuURt8Sm:04bH,0*4F

!AIVDM,1,1,,A,16:bC?1P008dwC0As;j000I:1P00,0*7D
	1468042741
!AIVDM,1,1,,B,B2??aH@0?B;?jh4Ntfblch:TSP00,0*77

!AIVDM,1,1,,B,16:IN>0P00`cFe0B2WQf4?w:2HF9,0*02

!AIVDM,1,1,,A,16:ae0EP008dKT0AsW4000I:1P00,0*3A

!AIVDM,1,1,,B,B69AGJP002;7Bh4Nkph9OwjRP0Gc,0*14

!AIVDM,1,1,,A,15RUC6001d8dOKhAukw;WqD02L?r,0*47

!AIVDM,1,1,,B,169?oV?P008dMIpAs87P0?w;p<7p,0*7F

!AIVDM,1,1,,B,176swm001i8dlb2AtKA;a9Hl0@F=,0*37

!AIVDM,2,1,2,A,5815;N@2BIeUKMLsB20Bp<Dq@5E9E>2222222216D8M;E5lR,0*51

!AIVDM,2,2,2,A,e?Tj0CQj0BH44p4kmE28880,2*3D

!AIVDM,1,1,,B,B6:b4dh00R:rEH4PKu@000N021Mk,0*57

!AIVDM,1,1,,A,169rEV`000`dEvFApWALqGE800Sb,0*49

!AIVDM,1,1,,B,16:=03PP?w<tSF0l4Q@>4?v00PS8,0*32

!AIVDM,1,1,,A,168wDkP01=8dNJHAuaUDW@180hFI,0*30

!AIVDM,1,1,,A,14`VTH001W8e:ofArU8Le:A>0<A3,0*4D

!AIVDM,1,1,,A,39NSJE001T8cpvRB1235JDI00DUe,0*20

!AIVDM,1,1,,B,1814rP?P008dJdTB3=W9UOw>24bH,0*1F

!AIVDM,1,1,,B,16:CFO?P?w<tSF0l4Q@>4?wp0l80,0*37

!AIVDM,1,1,,A,13ia=L000p`d9ltAvwr5BD5>0DAJ,0*4D

!AIVDM,1,1,,B,169AL;`P008diebAt1=WWww800R?,0*43

!AIVDM,1,1,,B,16:<t2001=8e=nHAr0CmM@W<28FR,0*7D

!AIVDM,1,1,,A,15Rdgb001l8dnT8AtGD;f9K80D<F,0*3D

!AIVDM,1,1,,B,169AASPP00`dib0At0g7sOw<00:r,0*1D

!AIVDM,1,1,,A,16:>Vc0P008cWNnB1T6IpSg80<?v,0*3D

!AIVDM,1,1,,A,169EVD001N`fS:@AjQrcB93<28FW,0*1B

!AIVDM,1,1,,A,B6:Vfah0AB;3GPTOg070WwjW1P06,0*4C

!AIVDM,1,1,,B,B6:VNV@0@2;;DE4OBbjrSwjW1P06,0*1B

!AIVDM,1,1,,B,19NSCdh01L`e4o4As<v<I:1>0L>c,0*41

!AIVDM,1,1,,A,16;3TL001u`eHe8ArIaTOSa60<<L,0*1D

!AIVDO,1,1,,,16;31B50008dtbFAuUT<8Sm<04bH,0*0D

!AIVDM,1,1,,B,B6:>SI0002;5Qk4Nst	1468042742		ajowjSQP06,0*29

!AIVDM,1,1,,A,B6:WlQ@00r;?0rTO45SIwwk6SP06,0*2E

!AIVDM,1,1,,B,B6:l4B@002;<@d4O0cl000N021Mk,0*0F

!AIVDM,1,1,,B,16:UwUhP00`d;AhAogbP<Ow<2D3i,0*2E

!AIVDM,1,1,,A,H6:e5tPMD4pMUDLtpO780000000,2*3D

!AIVDM,1,1,,B,169AdAP0008d`8rAtcT;kl5>0@Fp,0*1A

!AIVDM,1,1,,B,16:V?l0P008d;q@Av>TPlOw>2@Fq,0*09

!AIVDM,1,1,,A,1775Ij0011`cu0nB0ghdEart0@Fr,0*56

!AIVDM,1,1,,B,17794t001D8ciFPB13s4NkU>0<<m,0*28

!AIVDM,1,1,,A,169@9u0P?w<tSF0l4Q@>4?wv0pFr,0*58

!AIVDM,1,1,,A,1815;N@01f`e9N6ArdB<IJ1D04bH,0*4C

!AIVDM,1,1,,A,16:>?<cP?w<tSF0l4Q@>4?w>0PSH,0*7E

!AIVDM,1,1,,A,16K2KkgP?w<tSF0l4Q@>4?w@0pG0,0*16

!AIVDM,1,1,,B,169WF6001p`djTlAtT<scqG@0HG0,0*1F

!AIVDM,1,1,,B,15CqbH001q`f:bjApe>s2pm@0<>j,0*63

!AIVDM,1,1,,A,16:bBugP01`e>f0AtBmh0?w>08Ri,0*12

!AIVDM,1,1,,A,B69Dnb0002;5iTTNs4TJVRk3QP06,0*0A

!AIVDM,1,1,,B,36:>FdPP2`8e1HlAu6lnagw:01h1,0*0F

!AIVDM,1,1,,A,B6:>;k000:;7G?4NfVP000N021Mk,0*09

!AIVDM,1,1,,B,177c?A001R`eWnjAnsl<Qb7@0HG:,0*71

!AIVDM,2,1,3,A,56:aKBh00001A=@4U<9LDUPT4pLP4t00000000161I@<31JD,0*08

!AIVDM,2,2,3,A,08Dj0CQj0BH000000000000,2*43

!AIVDM,1,1,,B,1770>R001I8dKPpAukiTd3e:08G;,0*19

!AIVDM,1,1,,A,168uIGP0008du<PAsF`;QVk@0D4E,0*41

!AIVDM,1,1,,A,16:I6vPP1;8dj6RAtfMKfww:0HG@,0*3C

!AIVDM,1,1,,B,1815<TP01I8e5khAsHRck9K>08GB,0*52

!AIVDO,1,1,,,16;31B50008dtbDAuUTd8Sm>04bH,0*55

!AIVDM,1,1,,A,369UJP10008dtoBAt	1468042743		DDP0S5>0000,0*5C

!AIVDM,1,1,,A,36:UwT@P02`d;G@Aog?0Igw>2000,0*66

!AIVDM,1,1,,A,169AKL8P028dt=@AuVpe:Ow<0<4d,0*74

!AIVDM,1,1,,A,16:>NUP000`d:f`Atbio7h=>04bH,0*45

!AIVDM,1,1,,B,16:W`b5P008dF3PAsgCP00I>1P00,0*01

!AIVDM,1,1,,A,168vi1g00C8cHofB3ONu:bM>04bH,0*09

!AIVDM,1,1,,A,16:WlahP008djVPAvAh000I>1P00,0*71

!AIVDM,1,1,,B,18J=Kl001Q8e60pAriG5FT?:0<7E,0*76

!AIVDM,1,1,,B,B6:Vg7040:;6qcTNkm`03wv7SP06,0*30

!AIVDM,1,1,,A,169@Wa0P17`dP>PAuHBTROw>24bH,0*20

!AIVDM,1,1,,A,16::4r001B8ea1PAn`95B4A@0<;R,0*18

!AIVDM,1,1,,A,16:d2L1P008do2PAtm=P00I@1P00,0*6C

!AIVDM,1,1,,B,16:3vSP01>`dJ:>AscmseaA@0<?M,0*1F

!AIVDM,1,1,,A,16:VJj5P0c8d=d@ApJ8bH2IB1P00,0*2F

!AIVDM,1,1,,B,16:>WTPP3c`d6NPAwW`<dOw>2L=M,0*08

!AIVDM,1,1,,B,168tsT0P00`dMe4Ar?We;ww>2@GT,0*6B

!AIVDM,1,1,,B,15QT3D001q`cKb`B3Cud4ae@0@GU,0*68

!AIVDM,1,1,,B,16:>BL0P008d>@4Av0N7nOw<0@G`,0*1D

!AIVDM,1,1,,B,16:>DP`P018dt>@AuW3eU?w<08JU,0*56

!AIVDM,1,1,,A,16:>Dj8P008dpOPAueD6P?w<04bH,0*79

!AIVDM,1,1,,A,B6:@1JP0E2;<s`4O:?br:Dk7QP06,0*1B

!AIVDM,1,1,,B,16:>DlPP008dt`FAuSqaVww<08Gf,0*34

!AIVDM,1,1,,A,16:CPF0P008dEPNApQ2RcOw@2@Gj,0*6D

!AIVDM,1,1,,A,16:>Ef0P0C8dpERAue3dw?wp0TbH,0*29

!AIVDM,1,1,,A,16:C7CPP0=8dWVLAtmSnROw>0=Bi,0*27

!AIVDM,1,1,,B,B6:VEG@002;?Uw4OGcE;WwkSQP06,0*55

!AIVDM,1,1,,A,16:>UC`P018e8HRAthhos2w204bH,0*0D

!AIVDO,1,1,,,16;31B50008dtb>AuUUL8Sm@04bH,0*78
	1468042744
!AIVDM,1,1,,A,169w5`0ujB`c79PB5or5I4C@08H1,0*5A

!AIVDM,1,1,,B,16:`27QP008dKo0ArD<P0?w@1P06,0*70

!AIVDM,1,1,,A,403t=M1v1lUV``dE5@ApTao008H8,0*7B

!AIVDM,1,1,,B,16:Ws7pP058e0FLAs2NVvgw>0<7v,0*44

!AIVDM,2,1,4,A,56:B7`P000008dqcD00P4V0`V3D000000000001629@995jo,0*58

!AIVDM,2,2,4,A,07UhBKQhCsTB@Ch00000000,2*57

!AIVDM,1,1,,B,169AVs8P008dGbjAscp>4?w>04bH,0*77

!AIVDM,1,1,,A,16:IE2QP00`dlo@AtcQ9=OwB28H@,0*18

!AIVDM,1,1,,B,168uHe0P02`dL=@AuAv8LSSB00QN,0*3F

!AIVDM,1,1,,A,16:P30001T8eK>4Apc6dHaqp00Rm,0*26

!AIVDM,1,1,,A,36:>Pq001O8eTIRAo:R5QTID04LS,0*0A

!AIVDM,2,1,5,A,C6:b:W000:;6u1TNiaL000N0jbhBL@bOSWiQh0000000S446,0*01

!AIVDM,2,2,5,A,SRP0,0*72

	1468042745		!AIVDM,1,1,,B,16:>R1P01m`ctLhB0W:EOlID0HHL,0*22

!AIVDM,1,1,,B,B6:VSAh002;33e4O=wd03wlTkP06,0*0F

!AIVDO,1,1,,,16;31B50008dtb8AuUV<8SmB04bH,0*0F

!AIVDM,1,1,,A,169LJp0016`clJHB1M;4W3qD0<<N,0*1A

!AIVDM,1,1,,A,37bPU0001W8e0WNAsantOJ5D02lQ,0*65

!AIVDM,1,1,,B,B6:AcS00E2;?E5TNw?Jvwwl71P06,0*4B

!AIVDM,1,1,,B,169AF:P0018dWLhAtdtsQSQD0HHP,0*49

!AIVDM,1,1,,B,169AVOP00<8dW;@AtoqnNnGD00Rr,0*19

!AIVDM,1,1,,A,16:b6RPP008d<idAtJt9@ww@4005,0*43

!AIVDM,1,1,,B,16:><>PP008dMA`ArObWKgw>0<Aw,0*02

!AIVDM,1,1,,B,15T336001b8eGG`Aq6;LKqu@0<<F,0*25

!AIVDM,1,1,,A,403t=KAv1lUVa`ei`FAr@2G000S:,0*0E

!AIVDM,1,1,,A,B6:jfIP002;160TOggiCgwl71P06,0*5E

!AIVDM,1,1,,B,19NS@=001a`ef=HAqN>KM9=>0HHa,0*26

!AIVDM,2,1,6,A,56:`Jm000003W7H0000hT4q<QDsW7H0000000016;@C;71l?,0*1C

!AIVDM,2,2,6,A,N83PCBRCP00000000000000,2*47

!AIVDM,1,1,,A,16:>WTPP3b`d6KhAw`3<fOwB2HHg,0*76

!AIVDM,1,1,,A,16:BAQ00018eNIrAu;<:fagF0HHi,0*16

!AIVDM,1,1,,B,16:IJ<PP19`cbDRB1P;4i?wD20R`,0*21

!AIVDM,1,1,,A,16:VRESP02`eS2jAtcgP0?wD04bH,0*26

!AIVDM,1,1,,A,16TspF00018dQK`Aumn7WSGD0D80,0*6C

!AIVDM,1,1,,A,16:R;rP01?8e6DpArp:5RDEF0@Hq,0*21

!AIVDM,1,1,,A,4=LDjh1v1lUUs8dab6B2hoA004:D,0*59

!AIVDM,1,1,,A,403t=Kiv1lUVa`eiOLAb3ro004bH,0*4F

!AIVDM,1,1,,A,36:>GIU0018cmtjB0W	1468042746		GK8`cpPP00,0*07

!AIVDO,1,1,,,16;31B50018dtb2AuUVt8SmD04bH,0*4A

!AIVDM,1,1,,B,16:aMPU0008dhsvAt2w7q6Ep0000,0*05

!AIVDM,1,1,,A,H6:Ur=Q=EPTpLP4pO3SP0000000,2*30

!AIVDM,1,1,,A,16:=U=001?`dG6<Av5uTd3eF2@I;,0*5E

!AIVDM,1,1,,A,36:RD`001>8dEV8Av;p4`3eF03;Q,0*46

!AIVDM,1,1,,A,169ALH?P008dmbbAv0fs4wwF2<>a,0*32

!AIVDM,1,1,,B,4=LDjh1v1lUUs8dab6B2hoA00000,0*20

!AIVDM,1,1,,B,16:aqWEP008dni0Asho000IF1P00,0*4A

!AIVDM,1,1,,A,16:>`<gP008doPLAuojuPOwF0HIC,0*79

!AIVDM,1,1,,A,16:V6;@P008dMMPArq4P00IF1P00,0*14

!AIVDM,1,1,,B,16Tasr00178f1rtAlMpcmaSF08IF,0*14

!AIVDM,1,1,,A,16:CNUP000`dw:@Ataff43QF2@IJ,0*1F

!AIVDM,1,1,,B,B6:lJ7h0BR;J4K4M`=iEkwlSQP06,0*10

!AIVDM,1,1,,A,16:DoR0P0h8dTMrAu@FTdOwF2<7O,0*67

!AIVDM,1,1,,B,16:Vvj1P008d@N0At1:P00IF1P00,0*51

!AIVDM,1,1,,A,B6:A@oP0DR;:eqTPN`rswwm3QP06,0*17

!AIVDM,1,1,,B,B6:W@m0002;0TP4O7@Q>kwmP48@C,0*51

!AIVDM,1,1,,A,16:=JP001E`dnIHAt;?DTl;F04bH,0*3D

!AIVDM,1,1,,B,B6:VjfP40:;:W74OK7h03wv7SP06,0*61

!AIVDM,1,1,,B,1690m@001J8dLAtAsH7=a:sH0@IT,0*25

!AIVDM,1,1,,A,16:V6?hP008dFjhApc	1468042747		dP00IF1P00,0*6C

!AIVDM,1,1,,A,H6:lN356>OwJ1D=IIII000=P:::E,0*56

!AIVDO,1,1,,,16;31B50018dtavAuUWL8SmF04bH,0*36

!AIVDM,1,1,,B,16:BcEP01C8dCQ<AvB0TbSQF2D80,0*55

!AIVDM,1,1,,A,19NWrwP1Qd8dWThAu5BTV3e<0PSM,0*04

!AIVDM,1,1,,A,1815@d@01W`eRbfAoaOdVb1H0<<o,0*3C

!AIVDM,1,1,,B,33eO:60sPc`dPR:AuPDWtmSF80uP,0*19

!AIVDM,1,1,,B,B6:@qlP0;R;C5i4NRb5EA4ESQP06,0*45

!AIVDM,1,1,,B,16:>WTPP3c`d6IPAw`MdhOwF2D=N,0*32

!AIVDM,1,1,,B,15>wpF001h`eF8LArVP;J95F0<<P,0*5E

!AIVDM,2,1,7,A,C6:VAD0002;0Vl4O7HbMWwn0f2M062O0@c0@bO1SiSh0S1p9,0*6F

!AIVDM,2,2,7,A,R2RP,0*73

!AIVDM,1,1,,A,169r::0P0:8e1tJAt=<8lOwH04bH,0*6C

!AIVDM,1,1,,B,15CcwH001N8ea1tAns?dM9wJ0HIu,0*32

!AIVDM,1,1,,B,16:A240P00`dDpPAstecGOwF20S=,0*4A

!AIVDM,1,1,,A,169>P10P008dFaHApVe5pgw<0<84,0*7F

!AIVDM,1,1,,B,16:I7T0P?w<tSF0l4Q@>4?wv0d5M,0*26

!AIVDM,1,1,,B,1815Bt001w`eEQHAq?bdF9qB00SL,0*5B

!AIVDM,1,1,,A,B69DK<P0CR;;uETO>?BpvDESQP06,0*12

!AIVDM,1,1,,B,16:VB>Qk00`cbK0B1crW2gwF406h,0*19

!AIVDM,2,1,8,A,55T33602BUlc<Hl?>21=Di0QE:0MD58@T4r2221C>@H7@5m<,0*72

!AIVDM,2,2,8,A,0@Pk`6RQp88888888888880,2*7A

!AIVDM,1,1,,B,15R?Lb0000`cvsVB4pJ519CD00SQ,0*46

	1468042748		!AIVDO,1,1,,,16;31B50008dtavAuUWt8SmH04bH,0*01

!AIVDM,1,1,,A,B6:>ap000J;@RTTNeSL0000021Mk,0*35

!AIVDM,1,1,,A,16:BAoP01e8dDr>AvHjKdqAJ04bH,0*79

!AIVDM,1,1,,A,403t>=1v1lUVd`bgt@Apig7004bH,0*5C

!AIVDM,2,1,9,B,C6:WGKh0?::wGG4P=w;5fNN0f2M0Dc0HNL?1cgih0000S305,0*77

!AIVDM,2,2,9,B,2S2P,0*1F

!AIVDM,1,1,,A,B6:cr?h0:R;2qT4O?n8:?h>TSP00,0*4C

!AIVDM,1,1,,A,16:=03PP?w<tSF0l4Q@>4?v00`JH,0*68

!AIVDM,1,1,,A,16:bASUP00`dwWhAs:b7n?wJ08JK,0*1A

!AIVDM,1,1,,B,16TO4V000=8dW;LAtnmVLT5F0L;P,0*36

!AIVDM,1,1,,A,18KwPV001n8dcgDAu0PKb9EF0@JN,0*65

!AIVDM,1,1,,B,16:LPL0004`dvp6As=aH149F08JN,0*28

!AIVDM,1,1,,A,16:BV9001p`eR82Aon`LQb1J28JO,0*01

!AIVDM,1,1,,A,B6:V=:@3wk?8mP008D3Q3wm60006,0*6B

!AIVDM,1,1,,A,15?<lN0000`drUJAsQu:skoL00S0,0*1E

!AIVDM,1,1,,B,B69`Hg00BR;A4ETNos>wCwn79P06,0*71

!AIVDM,1,1,,B,16::0n5P158d7w2Aw5E5I?wL04bH,0*23

!AIVDM,1,1,,B,169@9u0P?w<tSF0l4Q@>4?wv0pJT,0*71

!AIVDM,1,1,,A,B6:KgM03wk?8mP=18D3Q00F3QP06,0*4C

!AIVDM,1,1,,B,16:=K5P01S8e=8jArATLGJ5J0D80,0*0F

!AIVDM,1,1,,A,16:QhH001D`dRr0AuIBTOSaF0<<2,0*59

!AIVDM,2,1,0,B,C6:Wta@00:;>U04NpR<00000Vc0@b30hC0DC1f@2N000S0<G,0*2E

!AIVDM,2,2,0,B,S3P0,0*15

!AIVDM,1,1,,A,169L7P0P1B8e=rHArAn<Q?wH2L80,0*7D

!AIVDM,1,1,,A,403t>=iv1lUVd`dr0@AnOcW00HJg,0*74

!AIVDM,1,1,,B,16:>VSPP008dJ<vApr7cBOwJ28Jj,0*72

!AIVDM,1,1,,A,B6:j7s@0A:;4WM4OKpBEIov021Mk,0*5A	1468042749

!AIVDO,1,1,,,16;31B50008dtapAuU`<8SmJ04bH,0*7A

!AIVDM,1,1,,A,168uBpPP00`dg5@At;If4?wJ2D<A,0*54

!AIVDM,1,1,,B,16:>>40P00`eQl:Atlsj7wwH0<Ai,0*55

!AIVDM,1,1,,A,403t>=Qv1lUVe`cptbAstCG00<:=,0*66

!AIVDM,1,1,,B,H6:WdbhP4UQDs373KL000000000,2*0D

!AIVDM,1,1,,A,16:>WTPP3d`d6FhAw`q<fwwJ2D=O,0*5E

!AIVDM,1,1,,B,16:W>8@P008d>=PAv1m000GJ1P00,0*61

!AIVDM,1,1,,B,1815<c001n`ccF:B22jTikgL0@Js,0*28

!AIVDM,1,1,,A,169@<JPP1c8f5j8AlID;sgwp0pJt,0*33

!AIVDM,1,1,,A,362??iPPAq8e8p`As9v=ebcF00pi,0*46

!AIVDM,1,1,,B,169AMUPP008d8LPAone6owwL2D4M,0*05

!AIVDM,1,1,,B,369AQfU0018d3JpAvbC;:iAL0000,0*2D

!AIVDM,1,1,,B,19t6RnP01U8dclfAu4:sgaKL0D<H,0*2A

!AIVDM,1,1,,A,177B1w000w8dJf>Aud3K6pcH0@K1,0*55

!AIVDM,2,1,1,A,562??iP2;hhq?90>220dP4@DD`4R0`4P4r222216DpFB<5m`,0*5B

!AIVDM,2,2,1,A,0L@j2E50AkkQp8888888888,2*51

!AIVDM,1,1,,B,168ttU?0008e2NhArq`sel1L00SO,0*30

!AIVDM,1,1,,A,169AA5P000`dOF<AqKjd;FKN0@K8,0*72

!AIVDM,1,1,,A,33eO:60sPc`dPQdAuP;or5QL818A,0*0B

!AIVDM,2,1,2,B,56:><>P0000090QT001`PtpN0P4V1ADv360P4t0l2P?566w=,0*2D

!AIVDM,2,2,2,B,0:lj0CQp20B@00000000008,2*73

!AIVDM,1,1,,A,B69AAoP002;>AB4OLORNswo4kP06,0*66

!AIVDM,1,1,,B,16TqWl001G8csWlB0aCUJDEN00S3,0*39

!AIVDM,1,1,,A,16:BjrP01@`dn6rAt:44UCaL2D7p,0*7B

!AIVDM,1,1,,B,169A@<8P018dsR2AuaSGMgwH0F2R,0*42

!AIVDM,1,1,,A,16:aWF@0158d<ANAtKB<cb9p0000,0*38

!AIVDM,1,1,,B,16:CNqP01O8duk@Asq0;nqQL08KH,0*39

	1468042750		!AIVDO,1,1,,,16;31B50008dtanAuU`d8SmL04bH,0*3A

!AIVDM,1,1,,B,16:>EhP0018dt3DAuWDcLluN20SC,0*78

!AIVDM,1,1,,A,16:>acP0018de:DAtDjcs9eN00S<,0*77

!AIVDM,1,1,,B,16:=t8PP008eQ6hAtGDbFOwL08KR,0*4C

!AIVDM,1,1,,B,16:IBWPP1C8eCF`AqWW<IOwp0D7W,0*17

!AIVDM,1,1,,B,15WJoV001e8dFsDAv?Qsc9EN0<?o,0*5B

!AIVDM,1,1,,A,H6:hPPE61G3Cifhi0000000Hf270,0*5A

!AIVDM,1,1,,B,16:QrkP01I8dtPfAsiAl`CWN0D7U,0*0C

!AIVDM,1,1,,A,16:FG:0P008d<`dAtBlVlgwNp`KW,0*57

!AIVDM,1,1,,B,177k4L001;`e7PdAs9ODckmN2<<6,0*24

!AIVDM,1,1,,B,15Qo9v001j8dKS4Av13cT9EH08Kc,0*6D

!AIVDM,1,1,,A,169rB300018eI8LAp:vKe4GN04bH,0*3A

!AIVDM,1,1,,A,169I58:P1I`do8BAt0Rlg?wL28LD,0*05

!AIVDM,1,1,,B,169ikAhP0h`e?dhAqwRTB?wN20S>,0*64

!AIVDM,1,1,,A,16:>Mi0P008d;8:Au7MIO?wN0<6@,0*30

!AIVDM,1,1,,B,16:V6AhP008d?;hApLjP00IN1P00,0*10

!AIVDM,1,1,,B,168>>>UP008d<=0AoK8P00IN1P00,0*27

!AIVDM,1,1,,B,16:bASUP00`dwWhAs:b<0?wN04bH,0*6F

!AIVDM,1,1,,A,B69oQ@000J;=gT4O>nWE6bN021Mk,0*6C

!AIVDM,1,1,,B,16:abc@k00`dvFhAuNB00?wT40Ma,0*03

!AIVDM,1,1,,A,1815E1U0?w<tSF0l4Q@>43cv0PS:,0*73

!AIVDM,1,1,,B,B6:>K9P002;=Hb4OPal03woTkP06,0*3D

	1468042751		!AIVDO,1,1,,,16;31B50008dtanAuUWt8SmN04bH,0*1F

!AIVDM,1,1,,B,1775Ij0011`ctu:B0h:dFIs<0<<6,0*38

!AIVDM,1,1,,A,B6:b5aP00b:t6CTPH180000021Mk,0*07

!AIVDM,1,1,,B,35BLQL50008dTKRAts?rvSULP000,0*73

!AIVDM,1,1,,A,B6:>BjP002;3S44OP9@03h?TSP00,0*22

!AIVDM,1,1,,B,168uIBPP0q`d9NPAw0nUFSqN0D2W,0*00

!AIVDM,2,1,3,A,53P:uil2>KIO84hC>204pj1L4pL585A@62222217H149G63d,0*62

!AIVDM,2,2,3,A,4LDj0CQj0B8888888888880,2*4B

!AIVDM,1,1,,B,16:>WTPP3c`d6D0AwaD<cOwN2@L<,0*0B

!AIVDM,1,1,,B,169A`B`P008eQM>At@JN4?wL04bH,0*58

!AIVDM,1,1,,B,168wDkP01>8dNQ0Aua>TW01L0V9T,0*70

!AIVDM,1,1,,B,15RUC6001e8dOB0AulRK`9CP2<?q,0*2D

!AIVDM,1,1,,A,16:<t2001=8e=sLAqwbmN0WP24bH,0*2F

!AIVDM,1,1,,B,15Rdgb001l8dnLDAtGlcf9IL0HLI,0*2F

!AIVDM,1,1,,A,1814rP?P00`dJctB3=QaWOwR20S<,0*12

!AIVDM,1,1,,A,16:CFO?P?w<tSF0l4Q@>4?wp0d80,0*3C

!AIVDM,1,1,,A,4=LDjh1v1lUUs8dab6B2hoA00000,0*23

!AIVDM,1,1,,A,169AL;`P008difBAt1:W>wwN04bH,0*38

!AIVDM,1,1,,B,14`VTH001V8e:h`ArV>LdJAR00Rg,0*1D

!AIVDM,1,1,,B,39NWse5001`dUN>Ato>dg3oP0Dp:,0*50

!AIVDM,1,1,,B,16:I6vPP1;8dj0jAtfm;fgwL00S;,0*20

!AIVDM,1,1,,B,18t=ql@P1J8eO6LAp>	1468042752		@LMwwN2d3w,0*69

!AIVDM,1,1,,A,177c?A001R`eWhNAntRdQr7R08LU,0*27

!AIVDO,1,1,,,16;31B50008dtahAuU`d8SmP04bH,0*20

!AIVDM,1,1,,A,19NSCdh01L`e4h`As=ddGJ1R00S3,0*09

!AIVDM,1,1,,B,19NSJE001T8cq5hB11:UJTIF00Rc,0*20

!AIVDM,1,1,,B,168vhr0P008dDSvAsv<ROOwP2<74,0*2B

!AIVDM,1,1,,B,16:B7G801>8dIDnApiTI5`GQ28La,0*33

!AIVDM,1,1,,A,B6:lL=@00:;?go4NkDJ4;wp6SP06,0*27

!AIVDM,1,1,,A,1770>R001I8dK`dAukA4d3eN08Lf,0*54

!AIVDM,1,1,,A,176swm001i8dlMtAtKvccaI80D<L,0*32

!AIVDM,2,1,4,B,C6:a<T000:;?gU4NkA`000N0`NL>82hBL6@:L>000000S4P:,0*15

!AIVDM,2,2,4,B,52P0,0*76

!AIVDM,1,1,,B,B69AVTP0DB;6p>TNpPc;Kwp4kP06,0*29

!AIVDM,1,1,,B,16:ae0EP008dKT0AsW4000IR1P00,0*51

!AIVDM,1,1,,A,169DVu001W8e2?FAsOM<CquR0<80,0*12

!AIVDM,1,1,,B,169AKL8P038dt=@AuVpLcOwN04bH,0*06

!AIVDM,1,1,,B,16:CqF0P168eNgVAor;m`OwR0HLq,0*6C

!AIVDM,2,1,5,A,56:bFU@000033333331L4pQD4Tp4pQDw7GKL00168@:765i@,0*1E

!AIVDM,2,2,5,A,0:Dj0CQj0B@00000000000<,2*43

!AIVDM,1,1,,A,1815<TP01J8e5fLAsHq;k9KR0@Lt,0*29

!AIVDM,1,1,,B,36:>SqQw@08drG6Att>RBSEN0000,0*38

!AIVDM,1,1,,B,16;3TL001u`eHpdArI44OSWL00RW,0*57

!AIVDM,1,1,,A,169WF6001p`djI4AtTrKdaGT0<;;,0*2F

!AIVDM,1,1,,B,1815;N@01g`e9FLAre;tIJ1`00S0,0*65

!AIVDM,1,1,,B,369R2@5P018ddg4AtGMrmwwP0000,0*46

!AIVDM,1,1,,B,16:BeLP01N8drh:At:6ceqAR08M3,0*3B

!AIVDM,1,1,,B,H6:hPPE61G3Cifhi0000000Hf270,0*59

!AIVDM,1,1,,A,168u7`PP00`dI?nAppdr1gwT24bH,0*29

!AIVDM,1,1,,B,B6:b3F@07:;7bd4OP:mo7wp6SP06,0*1B

!AIVDM,1,1,,A,168uIJ0P00`dn5PAsh	1468042753		`8J9CR08M9,0*1C

!AIVDO,1,1,,,16;31B50008dtalAuUWd8SmR04bH,0*11

!AIVDM,2,1,6,A,55T6u642C7<C<IUON21=DpqV0huAE>2222222216>`M@65lG,0*58

!AIVDM,2,2,6,A,`ADj0CQj0BH0k`888888880,2*64

!AIVDM,1,1,,A,16:3vSP01>`dJ3@Asd>caaAT00Sg,0*75

!AIVDM,1,1,,B,368uIGP0018du;pAsFUcwViT055k,0*65

!AIVDM,1,1,,A,B68uBn001R;?5:TOIU0=8:P021Mk,0*16

!AIVDM,1,1,,A,35Qc4R5000`cc>pB1DMcBaMT0000,0*7C

!AIVDM,1,1,,A,36:>W40Oh4`dvmHAs>N7kE9P0220,0*02

!AIVDM,2,1,7,B,C6:bD;@002;7414NSK:Aowv0V@bM0<31iSh000000000S0p`,0*59

!AIVDM,2,2,7,B,54PP,0*13

!AIVDM,1,1,,B,16K2KkgP?w<tSF0l4Q@>4?wT0hMF,0*65

